curr_vel_x,curr_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,action_x,action_y,time_action,time_step
0.49,0.07,0.5,-0.01,-0.02,0.4,0.85,0.12,0.15,0.8199999928474426,-0.009999999776482582,0.03225421905517578,0.1
0.49,0.07,0.5,-0.01,-0.02,0.4,0.9,0.13,0.15,0.8199999928474426,-0.009999999776482582,0.0027070045471191406,0.1
0.49,0.07,0.5,-0.01,-0.02,0.4,0.95,0.13,0.15,0.8199999928474426,-0.009999999776482582,0.18534564971923828,0.1
0.49,0.07,0.5,-0.01,-0.02,0.4,1.0,0.14,0.15,0.8199999928474426,-0.009999999776482582,0.04200887680053711,0.1
0.49,0.07,0.5,-0.01,-0.02,0.4,1.04,0.15,0.15,0.8199999928474426,-0.009999999776482582,0.01834416389465332,0.1
0.49,0.07,0.5,-0.01,-0.02,0.4,1.09,0.16,0.15,0.8199999928474426,-0.009999999776482582,0.01066446304321289,0.1
0.49,0.07,0.5,-0.01,-0.02,0.4,1.14,0.16,0.15,0.8199999928474426,-0.009999999776482582,0.12855792045593262,0.1
0.49,0.07,0.5,-0.01,-0.03,0.4,1.19,0.17,0.15,0.8199999928474426,-0.009999999776482582,0.09741091728210449,0.1
0.49,0.07,0.5,-0.01,-0.03,0.4,1.24,0.18,0.15,0.8199999928474426,-0.009999999776482582,0.11722207069396973,0.1
0.49,0.07,0.5,-0.01,-0.03,0.4,1.29,0.19,0.15,0.8199999928474426,-0.009999999776482582,0.0026695728302001953,0.1
0.49,0.07,0.5,-0.01,-0.03,0.4,1.34,0.19,0.15,0.8199999928474426,-0.009999999776482582,0.002000570297241211,0.1
0.49,0.07,0.5,-0.02,-0.03,0.4,1.39,0.2,0.15,0.8299999833106995,-0.07000000029802322,0.0028417110443115234,0.1
0.5,0.04,0.5,-0.02,-0.03,0.4,1.44,0.21,0.08,0.800000011920929,0.10999999940395355,0.03603696823120117,0.1
0.49,0.06,0.5,-0.02,-0.03,0.4,1.49,0.21,0.13,0.8199999928474426,-0.009999999776482582,0.0067141056060791016,0.1
0.5,0.06,0.5,-0.02,-0.03,0.4,1.54,0.22,0.13,0.800000011920929,-0.009999999776482582,0.003621816635131836,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.59,0.23,0.13,0.800000011920929,-0.009999999776482582,0.12517261505126953,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.64,0.23,0.13,0.800000011920929,-0.009999999776482582,0.023652076721191406,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.69,0.24,0.13,0.800000011920929,-0.009999999776482582,0.01214742660522461,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.74,0.24,0.13,0.800000011920929,-0.009999999776482582,0.060291290283203125,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.79,0.25,0.13,0.800000011920929,-0.009999999776482582,0.02558112144470215,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.84,0.26,0.13,0.800000011920929,-0.009999999776482582,0.015448570251464844,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.89,0.26,0.13,0.800000011920929,-0.009999999776482582,0.022665739059448242,0.1
0.5,0.06,0.5,-0.02,-0.04,0.4,1.94,0.27,0.13,0.800000011920929,-0.009999999776482582,0.028155088424682617,0.1
0.5,0.06,0.5,-0.02,-0.05,0.4,1.99,0.28,0.13,0.800000011920929,-0.009999999776482582,0.016124963760375977,0.1
0.5,0.06,0.5,-0.02,-0.05,0.4,2.03,0.28,0.13,0.800000011920929,-0.009999999776482582,0.030228137969970703,0.1
0.5,0.06,0.5,-0.02,-0.05,0.4,2.08,0.29,0.13,0.800000011920929,-0.009999999776482582,0.003662586212158203,0.1
0.5,0.06,0.5,-0.03,-0.05,0.4,2.13,0.3,0.13,0.8100000023841858,-0.07000000029802322,0.05553865432739258,0.1
0.5,0.03,0.5,-0.03,-0.05,0.4,2.18,0.3,0.06,0.800000011920929,0.10999999940395355,0.06160998344421387,0.1
0.49,0.05,0.5,-0.03,-0.05,0.4,2.23,0.3,0.11,0.8199999928474426,-0.009999999776482582,0.044975996017456055,0.1
0.5,0.05,0.5,-0.03,-0.05,0.4,2.28,0.31,0.11,0.800000011920929,-0.009999999776482582,0.0018551349639892578,0.1
0.5,0.05,0.5,-0.03,-0.06,0.4,2.33,0.32,0.11,0.800000011920929,-0.009999999776482582,0.14724421501159668,0.1
0.5,0.05,0.5,-0.03,-0.06,0.4,2.38,0.32,0.11,0.800000011920929,-0.009999999776482582,0.12554359436035156,0.1
0.5,0.05,0.5,-0.03,-0.06,0.4,2.43,0.33,0.11,0.800000011920929,-0.009999999776482582,0.0024881362915039062,0.1
0.5,0.05,0.5,-0.03,-0.06,0.4,2.48,0.33,0.11,0.800000011920929,-0.009999999776482582,0.11978602409362793,0.1
0.5,0.05,0.5,-0.03,-0.06,0.4,2.53,0.34,0.11,0.800000011920929,-0.009999999776482582,0.04043889045715332,0.1
0.5,0.05,0.5,-0.03,-0.06,0.4,2.58,0.34,0.11,0.800000011920929,-0.009999999776482582,0.006364583969116211,0.1
0.5,0.05,0.5,-0.03,-0.06,0.4,2.63,0.35,0.11,0.800000011920929,-0.009999999776482582,0.09818506240844727,0.1
0.5,0.05,0.5,-0.03,-0.07,0.4,2.68,0.35,0.11,0.800000011920929,-0.009999999776482582,0.001735687255859375,0.1
0.5,0.05,0.5,-0.03,-0.07,0.4,2.73,0.36,0.11,0.800000011920929,-0.009999999776482582,0.0484461784362793,0.1
0.5,0.05,0.5,-0.03,-0.07,0.4,2.78,0.36,0.11,0.800000011920929,-0.009999999776482582,0.0027480125427246094,0.1
0.5,0.05,0.5,-0.04,-0.07,0.4,2.83,0.37,0.11,0.8100000023841858,-0.07000000029802322,0.001912832260131836,0.1
0.5,0.02,0.5,-0.04,-0.07,0.4,2.88,0.37,0.04,0.7900000214576721,0.10999999940395355,0.0025925636291503906,0.1
0.49,0.04,0.5,-0.04,-0.07,0.4,2.93,0.38,0.09,0.8199999928474426,-0.0,0.0019533634185791016,0.1
0.5,0.04,0.5,-0.04,-0.08,0.4,2.98,0.38,0.09,0.800000011920929,-0.009999999776482582,0.014383316040039062,0.1
0.5,0.04,0.5,-0.04,-0.08,0.4,3.03,0.39,0.09,0.800000011920929,-0.009999999776482582,0.0019528865814208984,0.1
0.5,0.04,0.5,-0.04,-0.08,0.4,3.08,0.39,0.09,0.800000011920929,-0.009999999776482582,0.002198457717895508,0.1
0.5,0.04,0.5,-0.04,-0.08,0.4,3.13,0.39,0.09,0.800000011920929,-0.009999999776482582,0.030126333236694336,0.1
0.5,0.04,0.5,-0.04,-0.08,0.4,3.18,0.4,0.09,0.800000011920929,-0.009999999776482582,0.06447935104370117,0.1
0.5,0.04,0.5,-0.04,-0.08,0.4,3.23,0.4,0.09,0.800000011920929,-0.009999999776482582,0.03668475151062012,0.1
0.5,0.04,0.5,-0.04,-0.09,0.4,3.28,0.41,0.09,0.800000011920929,-0.009999999776482582,0.055328369140625,0.1
0.5,0.04,0.5,-0.04,-0.09,0.4,3.33,0.41,0.09,0.800000011920929,-0.009999999776482582,0.13668107986450195,0.1
0.5,0.04,0.5,-0.04,-0.09,0.4,3.38,0.42,0.09,0.800000011920929,-0.009999999776482582,0.05932784080505371,0.1
0.5,0.04,0.5,-0.05,-0.09,0.4,3.43,0.42,0.09,0.800000011920929,-0.07000000029802322,0.017967939376831055,0.1
0.5,0.01,0.5,-0.05,-0.09,0.4,3.48,0.42,0.02,0.7900000214576721,0.10999999940395355,0.0021696090698242188,0.1
0.49,0.03,0.5,-0.05,-0.09,0.4,3.52,0.43,0.07,0.8199999928474426,-0.0,0.002685070037841797,0.1
0.5,0.03,0.5,-0.05,-0.1,0.4,3.57,0.43,0.07,0.800000011920929,-0.009999999776482582,0.002620697021484375,0.1
0.5,0.03,0.5,-0.05,-0.1,0.4,3.62,0.43,0.07,0.800000011920929,-0.009999999776482582,0.07113909721374512,0.1
0.5,0.03,0.5,-0.05,-0.1,0.4,3.67,0.44,0.07,0.800000011920929,-0.009999999776482582,0.013177871704101562,0.1
0.5,0.03,0.5,-0.05,-0.1,0.4,3.72,0.44,0.07,0.800000011920929,-0.009999999776482582,0.0030243396759033203,0.1
0.5,0.03,0.5,-0.05,-0.1,0.4,3.77,0.44,0.07,0.800000011920929,-0.009999999776482582,0.060402870178222656,0.1
0.5,0.03,0.5,-0.05,-0.11,0.4,3.82,0.45,0.07,0.800000011920929,-0.009999999776482582,0.04583239555358887,0.1
0.5,0.03,0.5,-0.05,-0.11,0.4,3.87,0.45,0.07,0.800000011920929,-0.009999999776482582,0.07625699043273926,0.1
0.5,0.03,0.5,-0.06,-0.11,0.4,3.92,0.45,0.07,0.800000011920929,-0.07000000029802322,0.0034987926483154297,0.1
0.5,-0.0,0.5,-0.06,-0.11,0.4,3.97,0.46,-0.0,0.7900000214576721,0.10999999940395355,0.005213499069213867,0.1
0.49,0.02,0.5,-0.06,-0.11,0.4,4.02,0.46,0.05,0.8199999928474426,0.0,0.06538581848144531,0.1
0.5,0.02,0.5,-0.06,-0.12,0.4,4.07,0.46,0.05,0.800000011920929,-0.009999999776482582,0.04654049873352051,0.1
0.5,0.02,0.5,-0.06,-0.12,0.4,4.12,0.46,0.05,0.800000011920929,-0.009999999776482582,0.001934051513671875,0.1
0.5,0.02,0.5,-0.06,-0.12,0.4,4.17,0.46,0.05,0.800000011920929,-0.009999999776482582,0.03574681282043457,0.1
0.5,0.02,0.5,-0.06,-0.12,0.4,4.22,0.47,0.05,0.800000011920929,-0.009999999776482582,0.0019414424896240234,0.1
0.5,0.02,0.5,-0.06,-0.13,0.4,4.27,0.47,0.05,0.800000011920929,-0.009999999776482582,0.0026547908782958984,0.1
0.5,0.02,0.5,-0.06,-0.13,0.4,4.32,0.47,0.05,0.800000011920929,-0.009999999776482582,0.00458216667175293,0.1
0.5,0.02,0.5,-0.06,-0.13,0.4,4.37,0.47,0.05,0.800000011920929,-0.009999999776482582,0.0019419193267822266,0.1
0.5,0.02,0.5,-0.07,-0.13,0.4,4.42,0.48,0.05,0.800000011920929,-0.07000000029802322,0.026134014129638672,0.1
0.5,-0.01,0.5,-0.07,-0.13,0.4,4.47,0.48,-0.02,0.7900000214576721,0.10999999940395355,0.030939102172851562,0.1
0.49,0.01,0.5,-0.07,-0.14,0.4,4.52,0.48,0.03,0.8199999928474426,0.0,0.04025435447692871,0.1
0.5,0.01,0.5,-0.07,-0.14,0.4,4.57,0.48,0.03,0.800000011920929,-0.009999999776482582,0.01607990264892578,0.1
0.5,0.01,0.5,-0.07,-0.14,0.4,4.62,0.48,0.03,0.800000011920929,-0.009999999776482582,0.00535893440246582,0.1
0.5,0.01,0.49,-0.07,-0.14,0.4,4.67,0.48,0.03,0.7799999713897705,-0.0,0.0036246776580810547,0.1
0.5,0.01,0.49,-0.07,-0.15,0.4,4.72,0.48,0.03,0.7799999713897705,-0.0,0.001967191696166992,0.1
0.5,0.01,0.49,-0.07,-0.15,0.4,4.77,0.48,0.03,0.7799999713897705,-0.0,0.011317253112792969,0.1
0.5,0.01,0.49,-0.08,-0.15,0.4,4.82,0.49,0.03,0.7799999713897705,-0.05999999865889549,0.007520198822021484,0.1
0.5,-0.02,0.49,-0.08,-0.15,0.4,4.87,0.49,-0.03,0.7699999809265137,0.10999999940395355,0.001642465591430664,0.1
0.49,0.01,0.49,-0.08,-0.16,0.4,4.92,0.49,0.02,0.800000011920929,-0.05000000074505806,0.0020117759704589844,0.1
0.5,-0.02,0.49,-0.08,-0.16,0.4,4.97,0.49,-0.03,0.7699999809265137,0.10999999940395355,0.04433560371398926,0.1
0.49,0.01,0.49,-0.08,-0.16,0.4,5.02,0.48,0.02,0.800000011920929,-0.05000000074505806,0.020798206329345703,0.1
0.5,-0.02,0.49,-0.08,-0.16,0.4,5.07,0.48,-0.03,0.7699999809265137,0.10999999940395355,0.0019207000732421875,0.1
0.49,0.01,0.49,-0.08,-0.17,0.4,5.12,0.48,0.02,0.800000011920929,-0.05000000074505806,0.047226905822753906,0.1
0.5,-0.02,0.49,-0.08,-0.17,0.4,5.17,0.48,-0.03,0.7699999809265137,0.10999999940395355,0.0030972957611083984,0.1
0.49,0.01,0.49,-0.09,-0.17,0.4,5.22,0.48,0.02,0.800000011920929,-0.10999999940395355,0.0019173622131347656,0.1
0.49,-0.04,0.49,-0.09,-0.17,0.4,5.27,0.48,-0.09,0.7799999713897705,0.18000000715255737,0.06409621238708496,0.1
0.47,-0.02,0.49,-0.09,-0.18,0.4,5.31,0.48,-0.04,0.8299999833106995,0.07999999821186066,0.04607081413269043,0.1
0.49,0.0,0.49,-0.09,-0.18,0.4,5.36,0.48,0.01,0.800000011920929,-0.05999999865889549,0.11455345153808594,0.1
0.5,-0.02,0.49,-0.09,-0.18,0.4,5.41,0.48,-0.05,0.7699999809265137,0.05999999865889549,0.00808262825012207,0.1
0.5,0.0,0.49,-0.09,-0.19,0.4,5.46,0.48,0.0,0.7799999713897705,-0.05999999865889549,0.177262544631958,0.1
0.5,-0.03,0.49,-0.09,-0.19,0.4,5.51,0.47,-0.06,0.7599999904632568,0.10999999940395355,0.07170367240905762,0.1
0.49,-0.0,0.49,-0.1,-0.19,0.4,5.56,0.47,-0.01,0.800000011920929,-0.10999999940395355,0.0018229484558105469,0.1
0.49,-0.06,0.49,-0.1,-0.19,0.4,5.61,0.47,-0.12,0.7799999713897705,0.23000000417232513,0.03864431381225586,0.1
0.45,-0.03,0.49,-0.1,-0.2,0.4,5.65,0.47,-0.07,0.8600000143051147,0.09000000357627869,0.10141730308532715,0.1
0.49,-0.01,0.49,-0.1,-0.2,0.4,5.7,0.46,-0.02,0.800000011920929,-0.05000000074505806,0.0017616748809814453,0.1
0.5,-0.01,0.49,-0.1,-0.2,0.4,5.75,0.46,-0.02,0.7699999809265137,-0.05999999865889549,0.09726166725158691,0.1
0.5,-0.04,0.49,-0.1,-0.21,0.4,5.8,0.46,-0.08,0.7599999904632568,0.10999999940395355,0.007579803466796875,0.1
0.49,-0.01,0.49,-0.1,-0.21,0.4,5.85,0.46,-0.03,0.800000011920929,-0.05000000074505806,0.01603555679321289,0.1
0.5,-0.01,0.49,-0.11,-0.21,0.4,5.9,0.46,-0.03,0.7799999713897705,-0.11999999731779099,0.07780742645263672,0.1
0.48,-0.07,0.49,-0.11,-0.22,0.4,5.95,0.45,-0.14,0.800000011920929,0.23999999463558197,0.021777868270874023,0.1
0.45,-0.04,0.49,-0.11,-0.22,0.4,6.0,0.45,-0.09,0.8600000143051147,0.09000000357627869,0.10201168060302734,0.1
0.49,-0.02,0.49,-0.11,-0.22,0.4,6.04,0.44,-0.04,0.7900000214576721,-0.05000000074505806,0.009851217269897461,0.1
0.5,-0.02,0.49,-0.11,-0.23,0.4,6.09,0.44,-0.04,0.7699999809265137,-0.05999999865889549,0.0023627281188964844,0.1
0.5,-0.05,0.49,-0.11,-0.23,0.4,6.14,0.44,-0.1,0.7599999904632568,0.10999999940395355,0.016414403915405273,0.1
0.49,-0.03,0.49,-0.12,-0.24,0.4,6.19,0.43,-0.05,0.7900000214576721,-0.05999999865889549,0.00167083740234375,0.1
0.5,-0.06,0.49,-0.12,-0.24,0.4,6.24,0.43,-0.11,0.7599999904632568,0.10999999940395355,0.0021657943725585938,0.1
0.49,-0.03,0.49,-0.12,-0.24,0.4,6.29,0.42,-0.06,0.7900000214576721,-0.05999999865889549,0.0032761096954345703,0.1
0.5,-0.06,0.48,-0.12,-0.25,0.4,6.34,0.42,-0.12,0.7300000190734863,0.11999999731779099,0.001764059066772461,0.1
0.49,-0.03,0.48,-0.12,-0.25,0.4,6.39,0.42,-0.07,0.7699999809265137,-0.05000000074505806,0.0019342899322509766,0.1
0.5,-0.04,0.48,-0.13,-0.26,0.4,6.44,0.41,-0.07,0.7400000095367432,-0.05999999865889549,0.08693718910217285,0.1
0.5,-0.06,0.48,-0.13,-0.26,0.4,6.49,0.41,-0.13,0.7300000190734863,0.05999999865889549,0.002620220184326172,0.1
0.5,-0.04,0.48,-0.13,-0.27,0.4,6.54,0.4,-0.08,0.7400000095367432,-0.05999999865889549,0.001779317855834961,0.1
0.5,-0.07,0.48,-0.14,-0.27,0.4,6.59,0.4,-0.14,0.7300000190734863,0.05999999865889549,0.0657050609588623,0.1
0.5,-0.04,0.48,-0.14,-0.28,0.4,6.64,0.39,-0.09,0.75,-0.11999999731779099,0.045812129974365234,0.1
0.48,-0.1,0.48,-0.14,-0.28,0.4,6.69,0.38,-0.2,0.7699999809265137,0.23999999463558197,0.0245664119720459,0.1
0.43,-0.07,0.48,-0.14,-0.29,0.4,6.73,0.38,-0.15,0.8700000047683716,0.10000000149011612,0.09867000579833984,0.1
0.49,-0.05,0.48,-0.14,-0.29,0.4,6.78,0.37,-0.1,0.7699999809265137,-0.05000000074505806,0.19454693794250488,0.1
0.5,-0.05,0.48,-0.15,-0.3,0.4,6.83,0.36,-0.1,0.75,-0.11999999731779099,0.01556086540222168,0.1
0.48,-0.11,0.48,-0.15,-0.31,0.4,6.88,0.36,-0.22,0.7599999904632568,0.23999999463558197,0.023095369338989258,0.1
0.43,-0.07,0.48,-0.15,-0.31,0.4,6.92,0.35,-0.17,0.8700000047683716,0.03999999910593033,0.0018236637115478516,0.1
0.5,-0.06,0.47,-0.16,-0.32,0.4,6.97,0.34,-0.12,0.7200000286102295,-0.11999999731779099,0.0018723011016845703,0.1
0.48,-0.11,0.47,-0.16,-0.33,0.4,7.02,0.33,-0.23,0.7400000095367432,0.1899999976158142,0.0020313262939453125,0.1
0.45,-0.08,0.47,-0.16,-0.33,0.4,7.06,0.32,-0.18,0.8199999928474426,0.029999999329447746,0.002321958541870117,0.1
0.49,-0.09,0.47,-0.17,-0.34,0.4,7.11,0.31,-0.18,0.7300000190734863,0.0,0.06334495544433594,0.1
0.49,-0.09,0.47,-0.17,-0.35,0.4,7.16,0.3,-0.18,0.7300000190734863,0.0,0.03790903091430664,0.1
0.49,-0.09,0.47,-0.18,-0.36,0.4,7.21,0.3,-0.18,0.7300000190734863,-0.05999999865889549,0.1024923324584961,0.1
0.49,-0.12,0.47,-0.18,-0.37,0.4,7.26,0.29,-0.23,0.7200000286102295,0.11999999731779099,0.06777215003967285,0.1
0.48,-0.09,0.46,-0.18,-0.38,0.4,7.31,0.28,-0.18,0.7300000190734863,-0.05000000074505806,0.08446979522705078,0.1
0.49,-0.09,0.46,-0.19,-0.39,0.4,7.36,0.27,-0.18,0.7099999785423279,-0.10999999940395355,0.10897397994995117,0.1
0.47,-0.14,0.46,-0.2,-0.4,0.4,7.4,0.25,-0.28,0.7300000190734863,0.12999999523162842,0.016200542449951172,0.1
0.47,-0.11,0.46,-0.2,-0.42,0.4,7.45,0.24,-0.23,0.75,-0.03999999910593033,0.07056450843811035,0.1
0.49,-0.12,0.45,-0.21,-0.43,0.4,7.5,0.23,-0.23,0.6600000262260437,-0.05000000074505806,0.05789780616760254,0.1
0.49,-0.12,0.45,-0.22,-0.45,0.4,7.55,0.22,-0.23,0.6600000262260437,-0.10999999940395355,0.024440765380859375,0.1
0.46,-0.16,0.45,-0.23,-0.47,0.4,7.6,0.21,-0.33,0.7200000286102295,0.07999999821186066,0.0017712116241455078,0.1
0.47,-0.13,0.44,-0.24,-0.49,0.4,7.64,0.19,-0.28,0.6800000071525574,-0.1599999964237213,0.0017545223236083984,0.1
0.44,-0.19,0.44,-0.24,-0.51,0.4,7.69,0.18,-0.41,0.7300000190734863,0.20000000298023224,0.0018451213836669922,0.1
0.43,-0.16,0.43,-0.25,-0.53,0.4,7.73,0.16,-0.36,0.7400000095367432,-0.019999999552965164,0.053905487060546875,0.1
0.47,-0.17,0.42,-0.27,-0.56,0.4,7.78,0.14,-0.36,0.6000000238418579,-0.10999999940395355,0.03547382354736328,0.1
0.44,-0.21,0.41,-0.28,-0.6,0.4,7.82,0.12,-0.44,0.6299999952316284,0.07000000029802322,0.0358889102935791,0.1
