abs_action_x,abs_action_y,curr_vel_x,curr_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,action_x,action_y,time_action,time_step
1.3694052611867693,-0.4871303003225985,0.44,0.02,0.53,-0.16,-0.3,0.4,6.92,0.33,0.05,0.9300000071525574,-0.5099999904632568,0.03905940055847168,0.1
1.2909221674434022,0.2885490322110375,0.49,-0.17,0.52,-0.16,-0.3,0.4,6.97,0.32,-0.34,0.800000011920929,0.46000000834465027,0.029770851135253906,0.1
1.3588505622851166,-0.5489483412251889,0.42,0.03,0.52,-0.17,-0.31,0.4,7.01,0.32,0.07,0.9399999976158142,-0.5799999833106995,0.20348381996154785,0.1
1.2981997021453107,0.28272892207440015,0.48,-0.18,0.52,-0.17,-0.32,0.4,7.06,0.31,-0.36,0.8199999928474426,0.46000000834465027,0.05496358871459961,0.1
1.3592442243886,-0.5948151220470049,0.42,0.03,0.52,-0.18,-0.33,0.4,7.1,0.3,0.06,0.9399999976158142,-0.6200000047683716,0.026210546493530273,0.1
1.2861146232569425,0.225358222586822,0.49,-0.18,0.52,-0.18,-0.34,0.4,7.15,0.3,-0.36,0.800000011920929,0.4099999964237213,0.0018229484558105469,0.1
1.3599636726642723,-0.5844101312242926,0.43,0.01,0.52,-0.19,-0.34,0.4,7.2,0.29,0.01,0.9300000071525574,-0.5899999737739563,0.03906393051147461,0.1
1.2702680824344341,0.24669768456614705,0.5,-0.2,0.52,-0.19,-0.35,0.4,7.25,0.28,-0.39,0.7699999809265137,0.44999998807907104,0.0016434192657470703,0.1
1.3499319689896176,-0.6224404034650151,0.42,0.01,0.51,-0.2,-0.36,0.4,7.29,0.27,0.02,0.9300000071525574,-0.6299999952316284,0.0019855499267578125,0.1
1.250673705308007,0.19769864458800382,0.5,-0.2,0.51,-0.2,-0.38,0.4,7.34,0.26,-0.38,0.75,0.4000000059604645,0.10403227806091309,0.1
1.3499206086152333,-0.6083595208576036,0.44,-0.01,0.51,-0.21,-0.39,0.4,7.39,0.25,-0.02,0.9100000262260437,-0.6000000238418579,0.003820657730102539,0.1
1.2153569648800973,0.170894562524881,0.52,-0.22,0.51,-0.22,-0.41,0.4,7.44,0.24,-0.4,0.699999988079071,0.38999998569488525,0.0019001960754394531,0.1
1.3394500907319273,-0.6219908583209565,0.44,-0.02,0.5,-0.22,-0.42,0.4,7.48,0.23,-0.05,0.8999999761581421,-0.6000000238418579,0.0019958019256591797,0.1
1.1600635232401637,0.18455857957903551,0.53,-0.24,0.5,-0.23,-0.44,0.4,7.54,0.22,-0.42,0.6299999952316284,0.41999998688697815,0.03721928596496582,0.1
1.3295251285793226,-0.6902025768627437,0.43,-0.02,0.49,-0.24,-0.46,0.4,7.58,0.21,-0.05,0.8999999761581421,-0.6700000166893005,0.038907527923583984,0.1
1.1405333646876414,-0.004380805903694024,0.53,-0.23,0.49,-0.26,-0.49,0.4,7.64,0.19,-0.42,0.6100000143051147,0.23000000417232513,0.0016355514526367188,0.1
1.2488060100338694,-0.5552077598049943,0.49,-0.11,0.48,-0.27,-0.51,0.4,7.68,0.18,-0.21,0.7599999904632568,-0.44999998807907104,0.013220787048339844,0.1
0.9007400196756101,0.09894398071443355,0.57,-0.31,0.47,-0.29,-0.55,0.4,7.75,0.16,-0.5,0.33000001311302185,0.4099999964237213,0.016516685485839844,0.1
1.2843097113379227,-0.7705343438716254,0.43,-0.07,0.46,-0.3,-0.59,0.4,7.79,0.14,-0.16,0.8500000238418579,-0.699999988079071,0.08572173118591309,0.1
