curr_vel_x,curr_vel_y,des_vel_x,des_vel_y,ori_goal,raidus,robot_pose_x,robot_pose_y,robot_ori,action_x,action_y,time_action,time_step
0.39,0.3,0.5,-0.05,-0.1,0.4,1.78,0.64,0.65,0.05999999865889549,0.1599999964237213,0.1316840648651123,0.1
0.38,0.32,0.5,-0.05,-0.11,0.4,1.81,0.67,0.7,0.09000000357627869,0.1899999976158142,0.03490114212036133,0.1
0.37,0.34,0.5,-0.06,-0.11,0.4,1.85,0.71,0.75,0.12999999523162842,0.20000000298023224,0.16106319427490234,0.1
0.37,0.34,0.5,-0.06,-0.12,0.4,1.89,0.74,0.75,0.11999999731779099,0.27000001072883606,0.027576684951782227,0.1
0.37,0.34,0.5,-0.06,-0.13,0.4,1.92,0.77,0.75,0.12999999523162842,0.33000001311302185,0.028493404388427734,0.1
0.37,0.34,0.5,-0.07,-0.13,0.4,1.96,0.81,0.75,0.12999999523162842,0.36000001430511475,0.03908801078796387,0.1
0.37,0.34,0.5,-0.07,-0.14,0.4,2.0,0.84,0.75,0.15000000596046448,0.4099999964237213,0.06326174736022949,0.1
0.37,0.34,0.49,-0.07,-0.15,0.4,2.03,0.88,0.75,0.15000000596046448,0.46000000834465027,0.05820274353027344,0.1
0.37,0.34,0.49,-0.08,-0.15,0.4,2.07,0.91,0.75,0.1599999964237213,0.47999998927116394,0.12546062469482422,0.1
0.37,0.34,0.49,-0.08,-0.16,0.4,2.11,0.94,0.75,0.1899999976158142,0.5099999904632568,0.1610121726989746,0.1
0.37,0.34,0.49,-0.08,-0.17,0.4,2.14,0.98,0.75,0.2199999988079071,0.5199999809265137,0.07723546028137207,0.1
0.37,0.34,0.49,-0.09,-0.17,0.4,2.18,1.01,0.75,0.25999999046325684,0.5199999809265137,0.09017801284790039,0.1
0.37,0.34,0.49,-0.09,-0.18,0.4,2.22,1.05,0.75,0.30000001192092896,0.5299999713897705,0.0990138053894043,0.1
0.37,0.34,0.49,-0.09,-0.19,0.4,2.25,1.08,0.75,0.3499999940395355,0.5299999713897705,0.1273665428161621,0.1
0.37,0.34,0.49,-0.1,-0.19,0.4,2.29,1.11,0.75,0.4000000059604645,0.5199999809265137,0.035335540771484375,0.1
0.37,0.34,0.49,-0.1,-0.2,0.4,2.33,1.15,0.75,0.46000000834465027,0.5299999713897705,0.09340953826904297,0.1
0.37,0.34,0.49,-0.1,-0.21,0.4,2.36,1.18,0.75,0.5199999809265137,0.5400000214576721,0.13700294494628906,0.1
0.37,0.34,0.49,-0.11,-0.21,0.4,2.4,1.22,0.75,0.5699999928474426,0.5199999809265137,0.0675191879272461,0.1
0.37,0.34,0.49,-0.11,-0.22,0.4,2.44,1.25,0.75,0.6200000047683716,0.5199999809265137,0.0726170539855957,0.1
0.37,0.34,0.49,-0.11,-0.23,0.4,2.47,1.28,0.75,0.6600000262260437,0.5199999809265137,0.03421902656555176,0.1
0.37,0.34,0.49,-0.12,-0.24,0.4,2.51,1.32,0.75,0.6899999976158142,0.5,0.17380166053771973,0.1
0.37,0.34,0.49,-0.12,-0.24,0.4,2.55,1.35,0.75,0.7200000286102295,0.47999998927116394,0.0026280879974365234,0.1
0.37,0.34,0.48,-0.12,-0.25,0.4,2.58,1.39,0.75,0.7400000095367432,0.4699999988079071,0.0026655197143554688,0.1
0.37,0.34,0.48,-0.13,-0.26,0.4,2.62,1.42,0.75,0.7599999904632568,0.4399999976158142,0.06630349159240723,0.1
0.37,0.34,0.48,-0.13,-0.27,0.4,2.66,1.46,0.75,0.7799999713897705,0.4300000071525574,0.02470254898071289,0.1
0.37,0.34,0.48,-0.14,-0.27,0.4,2.69,1.49,0.75,0.800000011920929,0.38999998569488525,0.048961639404296875,0.1
0.37,0.34,0.48,-0.14,-0.28,0.4,2.73,1.52,0.75,0.8100000023841858,0.3700000047683716,0.05545639991760254,0.1
0.37,0.34,0.48,-0.14,-0.29,0.4,2.77,1.56,0.75,0.8299999833106995,0.3400000035762787,0.19872093200683594,0.1
0.37,0.34,0.48,-0.15,-0.3,0.4,2.8,1.59,0.75,0.8399999737739563,0.30000001192092896,0.09633350372314453,0.1
0.37,0.34,0.48,-0.15,-0.31,0.4,2.84,1.63,0.75,0.8500000238418579,0.25999999046325684,0.02589249610900879,0.1
0.37,0.34,0.48,-0.15,-0.31,0.4,2.88,1.66,0.75,0.8600000143051147,0.23999999463558197,0.02200031280517578,0.1
0.37,0.34,0.47,-0.16,-0.32,0.4,2.91,1.69,0.75,0.8600000143051147,0.1899999976158142,0.018520593643188477,0.1
0.37,0.34,0.47,-0.16,-0.33,0.4,2.95,1.73,0.75,0.8700000047683716,0.17000000178813934,0.005660295486450195,0.1
0.37,0.34,0.47,-0.17,-0.34,0.4,2.99,1.76,0.75,0.8700000047683716,0.11999999731779099,0.01946282386779785,0.1
0.37,0.34,0.47,-0.17,-0.35,0.4,3.02,1.8,0.75,0.8799999952316284,0.09000000357627869,0.0689082145690918,0.1
0.37,0.34,0.47,-0.17,-0.35,0.4,3.06,1.83,0.75,0.8799999952316284,0.07000000029802322,0.0029871463775634766,0.1
0.37,0.34,0.47,-0.18,-0.36,0.4,3.1,1.86,0.75,0.8899999856948853,0.009999999776482582,0.07697868347167969,0.1
0.39,0.31,0.47,-0.18,-0.37,0.4,3.13,1.9,0.68,0.8799999952316284,0.05000000074505806,0.04253339767456055,0.1
0.39,0.31,0.46,-0.19,-0.38,0.4,3.17,1.93,0.68,0.8799999952316284,-0.0,0.09037160873413086,0.1
0.41,0.29,0.46,-0.19,-0.39,0.4,3.21,1.96,0.62,0.8799999952316284,0.019999999552965164,0.11312437057495117,0.1
0.41,0.29,0.46,-0.19,-0.4,0.4,3.25,1.99,0.62,0.8799999952316284,-0.009999999776482582,0.13754510879516602,0.1
0.42,0.27,0.46,-0.2,-0.4,0.4,3.29,2.02,0.57,0.8799999952316284,-0.019999999552965164,0.18496465682983398,0.1
0.44,0.25,0.46,-0.2,-0.41,0.4,3.34,2.04,0.51,0.8700000047683716,-0.0,0.039530277252197266,0.1
0.44,0.25,0.46,-0.2,-0.42,0.4,3.38,2.07,0.51,0.8700000047683716,-0.029999999329447746,0.018718481063842773,0.1
0.45,0.22,0.45,-0.21,-0.43,0.4,3.43,2.09,0.46,0.8700000047683716,-0.019999999552965164,0.08855032920837402,0.1
0.45,0.22,0.45,-0.21,-0.44,0.4,3.47,2.11,0.46,0.8700000047683716,-0.029999999329447746,0.004037380218505859,0.1
0.45,0.22,0.45,-0.21,-0.44,0.4,3.52,2.13,0.46,0.8700000047683716,-0.05999999865889549,0.06055450439453125,0.1
0.45,0.18,0.45,-0.22,-0.45,0.4,3.56,2.15,0.39,0.8700000047683716,-0.029999999329447746,0.0032188892364501953,0.1
0.46,0.19,0.45,-0.22,-0.46,0.4,3.61,2.17,0.39,0.8700000047683716,-0.05999999865889549,0.014045238494873047,0.1
0.47,0.16,0.45,-0.22,-0.47,0.4,3.65,2.19,0.32,0.8600000143051147,-0.019999999552965164,0.10649609565734863,0.1
0.47,0.16,0.44,-0.23,-0.47,0.4,3.7,2.21,0.32,0.8600000143051147,-0.05999999865889549,0.16709518432617188,0.1
0.48,0.13,0.44,-0.23,-0.48,0.4,3.75,2.22,0.26,0.8500000238418579,-0.029999999329447746,0.17401742935180664,0.1
0.48,0.13,0.44,-0.23,-0.49,0.4,3.8,2.23,0.26,0.8500000238418579,-0.05000000074505806,0.20149016380310059,0.1
0.49,0.1,0.44,-0.24,-0.5,0.4,3.85,2.24,0.2,0.8500000238418579,-0.029999999329447746,0.11031508445739746,0.1
0.49,0.1,0.44,-0.24,-0.5,0.4,3.89,2.25,0.2,0.8500000238418579,-0.03999999910593033,0.1083211898803711,0.1
0.49,0.1,0.44,-0.24,-0.51,0.4,3.94,2.26,0.2,0.8500000238418579,-0.05999999865889549,0.05636191368103027,0.1
0.49,0.07,0.43,-0.25,-0.52,0.4,3.99,2.27,0.14,0.8399999737739563,-0.03999999910593033,0.05214262008666992,0.1
0.49,0.07,0.43,-0.25,-0.52,0.4,4.04,2.28,0.14,0.8399999737739563,-0.05000000074505806,0.09026575088500977,0.1
0.5,0.05,0.43,-0.25,-0.53,0.4,4.09,2.28,0.09,0.8299999833106995,-0.029999999329447746,0.0021140575408935547,0.1
0.5,0.05,0.43,-0.26,-0.54,0.4,4.14,2.29,0.09,0.8299999833106995,-0.05999999865889549,0.07905006408691406,0.1
0.5,0.02,0.43,-0.26,-0.54,0.4,4.19,2.29,0.03,0.8299999833106995,-0.009999999776482582,0.04793953895568848,0.1
0.5,0.02,0.43,-0.26,-0.55,0.4,4.24,2.29,0.03,0.8299999833106995,-0.019999999552965164,0.07403874397277832,0.1
0.5,0.02,0.43,-0.26,-0.55,0.4,4.29,2.3,0.03,0.6499999761581421,-0.8299999833106995,0.002716064453125,0.1
0.32,-0.13,0.42,-0.26,-0.56,0.4,4.32,2.29,-0.38,0.8999999761581421,-0.1899999976158142,0.052259206771850586,0.1
0.44,-0.22,0.42,-0.27,-0.56,0.4,4.37,2.27,-0.47,0.6600000262260437,0.1899999976158142,0.15240812301635742,0.1
0.42,-0.19,0.42,-0.27,-0.56,0.4,4.41,2.25,-0.42,0.7300000190734863,0.03999999910593033,0.006383419036865234,0.1
0.47,-0.18,0.42,-0.27,-0.56,0.4,4.46,2.23,-0.37,0.5899999737739563,-0.05000000074505806,0.013963699340820312,0.1
0.47,-0.18,0.42,-0.27,-0.56,0.4,4.5,2.21,-0.37,0.5899999737739563,-0.05000000074505806,0.07807183265686035,0.1
0.47,-0.18,0.42,-0.27,-0.57,0.4,4.55,2.19,-0.37,0.5899999737739563,-0.05000000074505806,0.025618314743041992,0.1
0.47,-0.18,0.42,-0.27,-0.57,0.4,4.6,2.18,-0.37,0.5899999737739563,-0.05000000074505806,0.013649225234985352,0.1
0.47,-0.18,0.42,-0.27,-0.57,0.4,4.64,2.16,-0.37,0.5899999737739563,-0.05000000074505806,0.0020771026611328125,0.1
0.47,-0.18,0.42,-0.27,-0.57,0.4,4.69,2.14,-0.37,0.5899999737739563,-0.05000000074505806,0.03763127326965332,0.1
0.47,-0.18,0.42,-0.27,-0.58,0.4,4.74,2.12,-0.37,0.5899999737739563,-0.05000000074505806,0.02776026725769043,0.1
0.47,-0.18,0.42,-0.27,-0.58,0.4,4.78,2.1,-0.37,0.5899999737739563,-0.05000000074505806,0.059366464614868164,0.1
0.47,-0.18,0.42,-0.27,-0.58,0.4,4.83,2.09,-0.37,0.5899999737739563,-0.05000000074505806,0.08914589881896973,0.1
0.47,-0.18,0.42,-0.28,-0.58,0.4,4.88,2.07,-0.37,0.5899999737739563,-0.10999999940395355,0.14431118965148926,0.1
0.44,-0.21,0.42,-0.28,-0.59,0.4,4.92,2.05,-0.45,0.6600000262260437,0.07999999821186066,0.025628328323364258,0.1
0.45,-0.19,0.42,-0.28,-0.59,0.4,4.97,2.03,-0.4,0.6499999761581421,-0.03999999910593033,0.025560855865478516,0.1
0.46,-0.19,0.41,-0.28,-0.59,0.4,5.01,2.01,-0.4,0.5799999833106995,-0.05000000074505806,0.09384369850158691,0.1
0.46,-0.19,0.41,-0.28,-0.59,0.4,5.06,1.99,-0.4,0.5799999833106995,-0.05000000074505806,0.06117653846740723,0.1
0.46,-0.19,0.41,-0.28,-0.6,0.4,5.1,1.97,-0.4,0.5799999833106995,-0.05000000074505806,0.10509133338928223,0.1
0.46,-0.19,0.41,-0.28,-0.6,0.4,5.15,1.95,-0.4,0.5799999833106995,-0.05000000074505806,0.2239665985107422,0.1
0.46,-0.19,0.41,-0.28,-0.6,0.4,5.2,1.93,-0.4,0.5799999833106995,-0.05000000074505806,0.10446310043334961,0.1
0.46,-0.19,0.41,-0.28,-0.61,0.4,5.24,1.91,-0.4,0.5799999833106995,-0.05000000074505806,0.0021524429321289062,0.1
0.46,-0.19,0.41,-0.29,-0.61,0.4,5.29,1.89,-0.4,0.5799999833106995,-0.10999999940395355,0.006622791290283203,0.1
0.44,-0.22,0.41,-0.29,-0.61,0.4,5.33,1.87,-0.47,0.6200000047683716,0.07000000029802322,0.025984525680541992,0.1
0.45,-0.2,0.41,-0.29,-0.61,0.4,5.38,1.85,-0.42,0.6100000143051147,-0.05000000074505806,0.04350137710571289,0.1
0.46,-0.2,0.41,-0.29,-0.62,0.4,5.42,1.83,-0.42,0.5799999833106995,-0.05000000074505806,0.029120683670043945,0.1
0.46,-0.2,0.41,-0.29,-0.62,0.4,5.47,1.81,-0.42,0.5799999833106995,-0.05000000074505806,0.09218311309814453,0.1
0.46,-0.2,0.41,-0.29,-0.62,0.4,5.51,1.79,-0.42,0.5799999833106995,-0.05000000074505806,0.1363048553466797,0.1
0.46,-0.2,0.4,-0.29,-0.63,0.4,5.56,1.77,-0.42,0.5299999713897705,-0.05000000074505806,0.06405162811279297,0.1
0.46,-0.2,0.4,-0.29,-0.63,0.4,5.61,1.75,-0.42,0.5299999713897705,-0.05000000074505806,0.05799078941345215,0.1
0.46,-0.2,0.4,-0.3,-0.63,0.4,5.65,1.73,-0.42,0.5400000214576721,-0.10999999940395355,0.0041425228118896484,0.1
0.44,-0.24,0.4,-0.3,-0.64,0.4,5.7,1.71,-0.49,0.5699999928474426,0.11999999731779099,0.1293637752532959,0.1
0.43,-0.21,0.4,-0.3,-0.64,0.4,5.74,1.68,-0.44,0.6299999952316284,-0.03999999910593033,0.0031957626342773438,0.1
0.45,-0.21,0.4,-0.3,-0.64,0.4,5.78,1.66,-0.44,0.5600000023841858,-0.05000000074505806,0.017476558685302734,0.1
0.45,-0.21,0.4,-0.3,-0.65,0.4,5.83,1.64,-0.44,0.5600000023841858,-0.05000000074505806,0.12978720664978027,0.1
0.45,-0.21,0.4,-0.3,-0.65,0.4,5.87,1.62,-0.44,0.5600000023841858,-0.05000000074505806,0.17519831657409668,0.1
0.45,-0.21,0.4,-0.3,-0.66,0.4,5.92,1.6,-0.44,0.5600000023841858,-0.05000000074505806,0.0998375415802002,0.1
0.45,-0.21,0.4,-0.31,-0.66,0.4,5.96,1.58,-0.44,0.5600000023841858,-0.10999999940395355,0.12181544303894043,0.1
0.44,-0.24,0.39,-0.31,-0.66,0.4,6.01,1.55,-0.51,0.5299999713897705,0.05999999865889549,0.08649277687072754,0.1
0.44,-0.22,0.39,-0.31,-0.67,0.4,6.05,1.53,-0.46,0.550000011920929,-0.05000000074505806,0.15038609504699707,0.1
0.45,-0.22,0.39,-0.31,-0.67,0.4,6.1,1.51,-0.46,0.5199999809265137,-0.05999999865889549,0.114837646484375,0.1
0.45,-0.22,0.39,-0.31,-0.68,0.4,6.14,1.49,-0.46,0.5199999809265137,-0.05999999865889549,0.11040568351745605,0.1
0.45,-0.22,0.39,-0.31,-0.68,0.4,6.19,1.47,-0.46,0.5199999809265137,-0.05999999865889549,0.04918694496154785,0.1
0.45,-0.22,0.39,-0.32,-0.68,0.4,6.23,1.44,-0.46,0.5199999809265137,-0.10999999940395355,0.17949700355529785,0.1
0.43,-0.25,0.39,-0.32,-0.69,0.4,6.28,1.42,-0.52,0.5600000023841858,0.05999999865889549,0.08685898780822754,0.1
0.44,-0.22,0.38,-0.32,-0.69,0.4,6.32,1.4,-0.47,0.5099999904632568,-0.10999999940395355,0.11759209632873535,0.1
0.43,-0.25,0.38,-0.32,-0.7,0.4,6.36,1.37,-0.53,0.5199999809265137,0.05999999865889549,0.06433415412902832,0.1
0.43,-0.23,0.38,-0.32,-0.7,0.4,6.41,1.35,-0.48,0.5400000214576721,-0.05000000074505806,0.03098130226135254,0.1
0.44,-0.23,0.38,-0.33,-0.71,0.4,6.45,1.33,-0.48,0.5099999904632568,-0.10999999940395355,0.05763387680053711,0.1
0.43,-0.26,0.38,-0.33,-0.71,0.4,6.49,1.3,-0.54,0.5099999904632568,0.05000000074505806,0.0020525455474853516,0.1
0.43,-0.23,0.38,-0.33,-0.72,0.4,6.54,1.28,-0.49,0.5400000214576721,-0.10999999940395355,0.08702778816223145,0.1
0.43,-0.26,0.37,-0.33,-0.72,0.4,6.58,1.25,-0.54,0.4699999988079071,0.05000000074505806,0.10280036926269531,0.1
0.43,-0.23,0.37,-0.33,-0.73,0.4,6.62,1.23,-0.49,0.5,-0.10999999940395355,0.045415401458740234,0.1
0.43,-0.26,0.37,-0.34,-0.73,0.4,6.67,1.2,-0.55,0.4699999988079071,-0.009999999776482582,0.05251789093017578,0.1
0.43,-0.26,0.37,-0.34,-0.74,0.4,6.71,1.18,-0.55,0.4699999988079071,-0.009999999776482582,0.09578418731689453,0.1
0.43,-0.26,0.37,-0.34,-0.75,0.4,6.75,1.15,-0.55,0.4699999988079071,-0.009999999776482582,0.003509521484375,0.1
0.43,-0.26,0.37,-0.34,-0.75,0.4,6.79,1.13,-0.55,0.4699999988079071,-0.009999999776482582,0.025041818618774414,0.1
0.43,-0.26,0.36,-0.34,-0.76,0.4,6.84,1.1,-0.55,0.41999998688697815,-0.009999999776482582,0.0021860599517822266,0.1
0.43,-0.26,0.36,-0.35,-0.76,0.4,6.88,1.07,-0.55,0.4300000071525574,-0.07000000029802322,0.02355504035949707,0.1
0.43,-0.26,0.36,-0.35,-0.77,0.4,6.92,1.05,-0.55,0.4300000071525574,-0.07000000029802322,0.002727031707763672,0.1
0.43,-0.26,0.36,-0.35,-0.78,0.4,6.97,1.02,-0.55,0.4300000071525574,-0.07000000029802322,0.0032796859741210938,0.1
0.43,-0.26,0.35,-0.35,-0.79,0.4,7.01,1.0,-0.55,0.3799999952316284,-0.07000000029802322,0.1743175983428955,0.1
0.43,-0.26,0.35,-0.36,-0.8,0.4,7.05,0.97,-0.55,0.3799999952316284,-0.12999999523162842,0.10712122917175293,0.1
0.41,-0.28,0.35,-0.36,-0.8,0.4,7.09,0.94,-0.6,0.4399999976158142,-0.009999999776482582,0.028549671173095703,0.1
0.41,-0.28,0.34,-0.36,-0.81,0.4,7.13,0.91,-0.6,0.38999998569488525,-0.009999999776482582,0.08928036689758301,0.1
0.41,-0.28,0.34,-0.37,-0.82,0.4,7.18,0.89,-0.6,0.38999998569488525,-0.07000000029802322,0.10790801048278809,0.1
0.41,-0.28,0.34,-0.37,-0.83,0.4,7.22,0.86,-0.6,0.38999998569488525,-0.07000000029802322,0.13381409645080566,0.1
0.41,-0.28,0.33,-0.37,-0.84,0.4,7.26,0.83,-0.6,0.3400000035762787,-0.07000000029802322,0.06055259704589844,0.1
0.41,-0.28,0.33,-0.38,-0.85,0.4,7.3,0.8,-0.6,0.3400000035762787,-0.12999999523162842,0.12613439559936523,0.1
0.41,-0.28,0.32,-0.38,-0.86,0.4,7.34,0.77,-0.6,0.28999999165534973,-0.12999999523162842,0.08298039436340332,0.1
0.41,-0.28,0.32,-0.38,-0.88,0.4,7.38,0.74,-0.6,0.28999999165534973,-0.12999999523162842,0.027974843978881836,0.1
0.41,-0.28,0.31,-0.39,-0.89,0.4,7.42,0.72,-0.6,0.23999999463558197,-0.18000000715255737,0.001964569091796875,0.1
0.38,-0.31,0.31,-0.39,-0.91,0.4,7.46,0.69,-0.68,0.3400000035762787,-0.019999999552965164,0.12323164939880371,0.1
0.39,-0.31,0.3,-0.4,-0.92,0.4,7.5,0.66,-0.68,0.23999999463558197,-0.07999999821186066,0.0036830902099609375,0.1
0.39,-0.31,0.3,-0.4,-0.94,0.4,7.54,0.62,-0.68,0.23999999463558197,-0.07999999821186066,0.003099679946899414,0.1
0.39,-0.31,0.29,-0.41,-0.95,0.4,7.58,0.59,-0.68,0.1899999976158142,-0.14000000059604645,0.0025925636291503906,0.1
0.39,-0.31,0.28,-0.41,-0.97,0.4,7.62,0.56,-0.68,0.14000000059604645,-0.14000000059604645,0.004895925521850586,0.1
0.39,-0.31,0.27,-0.42,-1.0,0.4,7.66,0.53,-0.68,0.09000000357627869,-0.1899999976158142,0.11628389358520508,0.1
0.37,-0.34,0.26,-0.43,-1.02,0.4,7.69,0.5,-0.74,0.10000000149011612,-0.10000000149011612,0.11639547348022461,0.1
0.37,-0.34,0.25,-0.43,-1.05,0.4,7.73,0.46,-0.74,0.03999999910593033,-0.10000000149011612,0.07726335525512695,0.1
0.37,-0.34,0.24,-0.44,-1.08,0.4,7.77,0.43,-0.74,-0.009999999776482582,-0.15000000596046448,0.03310990333557129,0.1
0.33,-0.36,0.22,-0.45,-1.11,0.4,7.8,0.4,-0.84,0.03999999910593033,-0.09000000357627869,0.08547616004943848,0.1
0.33,-0.37,0.21,-0.45,-1.14,0.4,7.84,0.36,-0.84,-0.019999999552965164,-0.05000000074505806,0.09783458709716797,0.1
0.33,-0.37,0.19,-0.46,-1.18,0.4,7.87,0.32,-0.84,-0.11999999731779099,-0.10000000149011612,0.12412095069885254,0.1
0.26,-0.4,0.17,-0.47,-1.23,0.4,7.9,0.28,-0.99,0.05000000074505806,0.019999999552965164,0.19424676895141602,0.1
0.29,-0.4,0.14,-0.48,-1.28,0.4,7.93,0.24,-0.94,-0.2199999988079071,-0.05000000074505806,0.06858682632446289,0.1
0.15,-0.37,0.13,-0.48,-1.32,0.4,7.95,0.21,-1.18,0.30000001192092896,-0.14000000059604645,0.02519083023071289,0.1
