robot_id,cmd_vel_omni_x,cmd_vel_omni_y,cmd_vel_linear_x,cmd_vel_angular_z,cur_vel_x_init,cur_vel_y_init,cur_vel_linear_x_init,cur_vel_angular_z_init,time_stamp_init,cur_vel_x_final,cur_vel_y_final,cur_vel_linear_x_final,cur_vel_angular_z_final,time_stamp_final
0.0,2.05740740004632,0.09214100072798305,2.0483943554897674,0.5187754964175164,1.4874074071988772,-0.08785900642457432,1.49,0.0,1686831459.4545903,1.489999255000062,0.001489999751666701,1.49,0.6,1686831459.4552546
0.0,2.0699992383107615,-0.07850999846019395,2.0699196933258532,0.0,1.489999255000062,0.001489999751666701,1.49,0.6,1686831459.496937,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.4975238
0.0,2.059999252384248,-0.08850000382627865,2.0599097223956315,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.5522187,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.5527077
0.0,2.059999252384248,-0.048500000995058024,2.0599497223917957,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.5997016,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.6002784
0.0,2.059999252384248,-0.018499999802965128,2.059979722387988,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.6456366,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.6461961
0.0,2.059999252384248,-0.018499999802965128,2.059979722387988,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.6908963,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.6915243
0.0,2.0499992619209912,0.0214999993029652,2.0500197369171653,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.7369823,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.7375264
0.0,2.0499992619209912,0.051500000495058096,2.0500497369133575,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.7804906,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.7811737
0.0,2.0499992619209912,0.09150000332627872,2.050089736909522,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.8267899,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.8272989
0.0,2.0399992714577344,0.16149999617372135,2.0401597514274408,0.0,1.4999992500000625,0.0014999997500000346,1.5,0.0,1686831459.8766515,1.4978135313893466,0.08096063973916436,1.5,0.53,1686831459.8773122
0.0,2.0378135528470187,0.020960641080268863,2.035974467209377,0.0,1.4978135313893466,0.08096063973916436,1.5,0.53,1686831459.9239492,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831459.9244456
0.0,2.0378135528470187,0.05096064040971661,2.037593679967968,0.0,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831459.9730406,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831459.973717
0.0,2.027813502779117,0.09096063951564694,2.02976715677524,0.0,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831460.0224378,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831460.0229714
0.0,2.027813502779117,0.12096063884509468,2.0313863695338314,0.0,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831460.0659263,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831460.066459
0.0,2.027813502779117,0.160960637951025,2.0335453198786193,0.0,1.4978135313893466,0.08096063973916436,1.5,0.0,1686831460.1124718,1.5077989549319422,0.08150037733742546,1.51,0.0,1686831460.113107
0.0,1.987798944203106,0.2215003779334719,1.9968566457392198,0.0,1.5077989549319422,0.08150037733742546,1.51,0.0,1686831460.157749,1.5077989549319422,0.08150037733742546,1.51,0.0,1686831460.158286
0.0,1.987798944203106,0.3215003719730074,2.0022540214001223,0.531741570755395,1.5077989549319422,0.08150037733742546,1.51,0.0,1686831460.2048466,1.5065761653645628,0.20156452553812487,1.52,0.79,1686831460.2055175
0.0,1.97657616417247,0.12156452732626422,1.9752405488439089,0.0,1.5065761653645628,0.20156452553812487,1.52,0.79,1686831460.2517216,1.4867527947676606,0.19891236072841267,1.5,0.0,1686831460.252283
0.0,2.0067527756941743,0.16891236139896493,2.0114293694887686,0.0,1.4867527947676606,0.19891236072841267,1.5,0.0,1686831460.3103144,1.4966644800661117,0.20023844313326877,1.51,0.0,1686831460.3109114
0.0,1.9666644788740189,0.270238443431292,1.985131784719148,0.0,1.4966644800661117,0.20023844313326877,1.51,0.0,1686831460.3644547,1.5065761653645628,0.20156452553812487,1.52,0.0,1686831460.365432
0.0,1.9165761617882842,0.3715645273262642,1.9489224948114745,0.0,1.5065761653645628,0.20156452553812487,1.52,0.0,1686831460.4149241,1.5128651825172976,0.2878175455508288,1.54,0.55,1686831460.4154537
0.0,1.912865188477762,0.30781754510379394,1.9366898914328898,0.0,1.5128651825172976,0.2878175455508288,1.54,0.55,1686831460.464284,1.5030413826308218,0.2859486004498494,1.53,0.0,1686831460.4648182
0.0,1.8630413969359365,0.5159486046221745,1.926642548068504,0.0,1.5030413826308218,0.2859486004498494,1.53,0.0,1686831460.5130277,1.5172322656711859,0.40361646647068367,1.57,0.72,1686831460.5136538
0.0,1.7572322603067678,0.5936164640864978,1.8507788938147451,0.0,1.5172322656711859,0.40361646647068367,1.57,0.72,1686831460.559968,1.5197802437024766,0.5002679390603014,1.6,0.58,1686831460.5605316
